[0.000540657722690674]	[http://www.infosci.cornell.edu/about/colloquiumFA08/Sept11.html]	[A Human Computing Research Agenda for Chronic Disease Management]
[0.000540657722690674]	[http://www.infosci.cornell.edu/about/colloquiumFA08/Sept17.html]	[PLOW: A Collaborative Task Learning Agent]
[0.00053957966155242]	[http://www.infosci.cornell.edu/about/colloquiumSP09/Apr29.html]	[Improving the Trust User Experience]
[0.00053957966155242]	[http://www.infosci.cornell.edu/about/colloquiumSP09/Feb25.html]	[Values-at-Play in Digital Games and TrackMeNot]
[0.00053957966155242]	[http://www.infosci.cornell.edu/about/colloquiumSP09/Mar25.html]	[Enlightened Trial and Error - Gaining Design Insight Through New Prototyping Tools]
[0.00053957966155242]	[http://www.infosci.cornell.edu/about/colloquiumSP09/Apr15.html]	[Understanding and Enhancing Interactions with the Dynamic Web]
[0.00053957966155242]	[http://www.infosci.cornell.edu/about/colloquiumSP09/Jan28.html]	[Altruism, Destructiveness, and Sharing on The Social Web]
[0.000537242762820651]	[http://www.infosci.cornell.edu/about/colloquiumSP10/Apr09.html]	[Spoken Networks: Analyzing face-to-face conversations and how they shape our social connections]
[0.000537242762820651]	[http://www.infosci.cornell.edu/about/colloquiumSP10/Apr07.html]	[Domesticity and Danger]
[0.000537242762820651]	[http://www.infosci.cornell.edu/about/colloquiumSP10/Mar17.html]	[Computing Tie Strength]
[0.000537242762820651]	[http://www.infosci.cornell.edu/about/colloquiumSP10/Apr02.html]	[Trustworthy Voting Systems Through Auditing and Innovation]
